2,5,2057439.0014731, 0.21423602104187, 7,"0 2 4 1 3 0","",25, 2057439.0014731,0.15361618995667,1,"0 2 4 1 3 0","","[[19619,458548,33,19,10,92],[204730,176659,13,14,4,53],[437052,411477],[418558,476059]]","4\1 19619 458548 33 19 10 92\2 204730 176659 13 14 4 53\3 437052 411477\4 418558 476059\depot 200 200"
,,,,,,,50, 2057439.0014731,0.16198396682739,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 2057439.0014731,0.16766119003296,2,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,6,1438919.970395, 0.2282350063324, 13,"0 2 4 1 3 0","",25, 1438919.970395,0.16007304191589,1,"0 2 4 1 3 0","","[[484347,269461,48,17,15,76],[245130,289978,24,43,27,18],[307417,452755],[360683,327035]]","4\1 484347 269461 48 17 15 76\2 245130 289978 24 43 27 18\3 307417 452755\4 360683 327035\depot 200 200"
,,,,,,,50, 1438919.970395,0.16195797920227,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1438919.970395,0.18390202522278,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,7,1598184.5192121, 0.37333393096924, 13,"0 2 4 1 3 0","",25, 1622567.370672,0.16447591781616,1,"0 1 3 2 4 0","","[[411302,40736,35,18,43,29],[12879,471216,27,3,30,64],[411246,134506],[161749,395592]]","4\1 411302 40736 35 18 43 29\2 12879 471216 27 3 30 64\3 411246 134506\4 161749 395592\depot 200 200"
,,,,,,,50, 1622567.370672,0.16916990280151,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1598184.5192121,0.24745392799377,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,8,1156058.2269216, 0.24315309524536, 13,"0 2 4 1 3 0","",25, 1156058.2269216,0.16242289543152,1,"0 2 4 1 3 0","","[[403966,187927,27,24,20,5],[66637,88151,44,20,50,27],[266931,368315],[202535,178232]]","4\1 403966 187927 27 24 20 5\2 66637 88151 44 20 50 27\3 266931 368315\4 202535 178232\depot 200 200"
,,,,,,,50, 1156058.2269216,0.16249299049377,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1156058.2269216,0.1720597743988,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,9,1548296.905477, 0.23216581344604, 7,"0 1 3 2 4 0","",25, 1548296.905477,0.16265892982483,1,"0 1 3 2 4 0","","[[409050,361491,49,3,29,95],[462895,473815,48,33,35,15],[313349,321253],[333938,217315]]","4\1 409050 361491 49 3 29 95\2 462895 473815 48 33 35 15\3 313349 321253\4 333938 217315\depot 200 200"
,,,,,,,50, 1548296.905477,0.28536295890808,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1548296.905477,0.27921795845032,2,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,10,1017866.9810589, 0.43706488609314, 7,"0 1 3 2 4 0","",25, 1017866.9810589,0.25391697883606,1,"0 1 3 2 4 0","","[[9179,76724,3,20,44,89],[411013,132723,15,10,50,73],[286958,210758],[319949,196008]]","4\1 9179 76724 3 20 44 89\2 411013 132723 15 10 50 73\3 286958 210758\4 319949 196008\depot 200 200"
,,,,,,,50, 1017866.9810589,0.30391788482666,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1017866.9810589,0.36953806877136,2,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,

 Load area 50 x 50 x 50, weight capacity 150
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,path,errors,data,pdp_points.txt
2,1,1420166.7057125, 0.21621298789978, 7,"0 1 3 2 4 0","",25, 1149829.8528078,0.16180300712585,1,"0 1 2 4 3 0","","[[72248,334401,32,22,16,71],[271238,388833,19,9,19,73],[251995,161116],[360087,261174]]","4\1 72248 334401 32 22 16 71\2 271238 388833 19 9 19 73\3 251995 161116\4 360087 261174\depot 200 200"
,,,,,,,50, 1149829.8528078,0.14863801002502,1,"0 1 2 4 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1149829.8528078,0.1719069480896,5,"0 1 2 4 3 0","",,,,,,,,,,,,,,,,,
2,2,1227068.2078099, 0.45427894592285, 13,"0 2 4 1 3 0","",25, 1372862.2557217,0.141517162323,1,"0 1 3 2 4 0","","[[237840,354060,42,21,11,3],[435201,289457,11,8,9,61],[154181,251121],[396656,226428]]","4\1 237840 354060 42 21 11 3\2 435201 289457 11 8 9 61\3 154181 251121\4 396656 226428\depot 200 200"
,,,,,,,50, 1372862.2557217,0.17333793640137,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1227068.2078099,0.2449779510498,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,3,715185.11180791, 0.26009202003479, 11,"0 1 3 2 4 0","",25, 715185.11180791,0.13738703727722,1,"0 1 3 2 4 0","","[[85522,84342,48,8,28,43],[336086,64347,29,35,31,7],[324379,67205],[238997,62218]]","4\1 85522 84342 48 8 28 43\2 336086 64347 29 35 31 7\3 324379 67205\4 238997 62218\depot 200 200"
,,,,,,,50, 715185.11180791,0.14056921005249,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 715185.11180791,0.1458101272583,4,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,4,1293261.1794973, 0.25390291213989, 13,"0 2 1 3 4 0","",25, 1294159.2188102,0.14827704429626,1,"0 2 4 1 3 0","","[[421265,323032,15,18,20,42],[125391,231769,27,45,9,23],[307684,329073],[123928,393205]]","4\1 421265 323032 15 18 20 42\2 125391 231769 27 45 9 23\3 307684 329073\4 123928 393205\depot 200 200"
,,,,,,,50, 1294159.2188102,0.13244986534119,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1294159.2188102,0.15461397171021,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,5,1450036.6593443, 0.25405812263489, 13,"0 2 1 3 4 0","",25, 1450036.6593443,0.15326905250549,1,"0 2 1 3 4 0","","[[413414,147779,18,36,8,66],[212684,168697,18,10,36,68],[487007,385517],[226403,408271]]","4\1 413414 147779 18 36 8 66\2 212684 168697 18 10 36 68\3 487007 385517\4 226403 408271\depot 200 200"
,,,,,,,50, 1450036.6593443,0.18989300727844,1,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1450036.6593443,0.14201402664185,6,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
2,6,1074159.8637189, 0.39600300788879, 13,"0 1 2 4 3 0","",25, 1281575.7560921,0.15853905677795,1,"0 1 2 3 4 0","","[[208549,91098,27,48,13,28],[258396,134314,10,32,47,55],[19885,155742],[127046,433299]]","4\1 208549 91098 27 48 13 28\2 258396 134314 10 32 47 55\3 19885 155742\4 127046 433299\depot 200 200"
,,,,,,,50, 1281575.7560921,0.15719795227051,1,"0 1 2 3 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1074159.8637189,0.30524516105652,6,"0 1 2 4 3 0","",,,,,,,,,,,,,,,,,
2,7,1480721.7272551, 0.43425583839417, 13,"0 1 3 2 4 0","",25, 0,0.13630104064941,1,"","","[[303520,467503,43,27,37,43],[415084,483851,30,45,36,61],[447121,374438],[109399,155669]]","4\1 303520 467503 43 27 37 43\2 415084 483851 30 45 36 61\3 447121 374438\4 109399 155669\depot 200 200"
,,,,,,,50, 0,0.16068005561829,1,"","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1480721.7272551,0.38236308097839,6,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,8,1974439.6504428, 0.48487591743469, 13,"0 1 2 4 3 0","",25, 0,0.12789797782898,1,"","","[[465535,353604,33,16,29,14],[490843,149357,38,48,14,71],[178397,10244],[84686,481917]]","4\1 465535 353604 33 16 29 14\2 490843 149357 38 48 14 71\3 178397 10244\4 84686 481917\depot 200 200"
,,,,,,,50, 0,0.12337708473206,1,"","",,,,,,,,,,,,,,,,,
,,,,,,,100, 2065713.4618086,0.51828718185425,6,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,9,1581521.9141658, 0.27020287513733, 13,"0 2 4 1 3 0","",25, 1581521.9141658,0.1586811542511,1,"0 2 4 1 3 0","","[[477747,166320,29,39,6,72],[105643,174760,31,26,14,71],[128115,485285],[307779,93650]]","4\1 477747 166320 29 39 6 72\2 105643 174760 31 26 14 71\3 128115 485285\4 307779 93650\depot 200 200"
,,,,,,,50, 1581521.9141658,0.17613911628723,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1581521.9141658,0.1540961265564,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,10,1334357.4411692, 0.38931584358215, 13,"0 2 1 3 4 0","",25, 1389115.3901396,0.12987899780273,1,"0 2 4 1 3 0","","[[338888,490074,7,45,9,14],[211443,62268,6,41,30,73],[104884,298340],[123989,82631]]","4\1 338888 490074 7 45 9 14\2 211443 62268 6 41 30 73\3 104884 298340\4 123989 82631\depot 200 200"
,,,,,,,50, 1389115.3901396,0.13798093795776,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1389115.3901396,0.12737393379211,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,

 Load area 50 x 50 x 50, weight capacity 200
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,path,errors,data,pdp_points.txt
2,1,1300876.8644016, 0.23697996139526, 12,"0 2 4 1 3 0","",25, 1300876.8644016,0.16043996810913,1,"0 2 4 1 3 0","","[[464660,352293,31,10,3,40],[100057,200668,44,5,17,63],[461228,160557],[285507,300116]]","4\1 464660 352293 31 10 3 40\2 100057 200668 44 5 17 63\3 461228 160557\4 285507 300116\depot 200 200"
,,,,,,,50, 1300876.8644016,0.14627695083618,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1300876.8644016,0.13206005096436,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,2,1191488.5242574, 0.2264130115509, 13,"0 2 1 3 4 0","",25, 1191488.5242574,0.13707995414734,1,"0 2 1 3 4 0","","[[150630,235685,16,43,34,86],[143663,140382,34,16,23,47],[155656,406444],[355799,120316]]","4\1 150630 235685 16 43 34 86\2 143663 140382 34 16 23 47\3 155656 406444\4 355799 120316\depot 200 200"
,,,,,,,50, 1191488.5242574,0.16521000862122,1,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1191488.5242574,0.16483402252197,6,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
2,3,1424608.3129562, 0.33316898345947, 12,"0 1 3 2 4 0","",25, 1424608.3129562,0.1258590221405,1,"0 1 3 2 4 0","","[[258736,60221,46,26,15,72],[455082,434028,39,21,38,84],[468416,411391],[382957,119045]]","4\1 258736 60221 46 26 15 72\2 455082 434028 39 21 38 84\3 468416 411391\4 382957 119045\depot 200 200"
,,,,,,,50, 1424608.3129562,0.13108897209167,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1424608.3129562,0.15235996246338,4,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,4,1391629.0687722, 0.26400303840637, 12,"0 1 2 4 3 0","",25, 1605680.6417254,0.14553904533386,1,"0 1 3 2 4 0","","[[147075,245159,31,19,20,33],[464162,487088,31,27,26,31],[153059,116056],[477390,411794]]","4\1 147075 245159 31 19 20 33\2 464162 487088 31 27 26 31\3 153059 116056\4 477390 411794\depot 200 200"
,,,,,,,50, 1605680.6417254,0.13421487808228,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1440006.4077561,0.22976016998291,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,5,1303270.0425682, 0.45228290557861, 13,"0 1 2 3 4 0","",25, 1569522.4179875,0.12539005279541,1,"0 1 3 2 4 0","","[[176277,23003,35,46,34,77],[480589,290287,9,40,15,23],[17864,256085],[16608,164939]]","4\1 176277 23003 35 46 34 77\2 480589 290287 9 40 15 23\3 17864 256085\4 16608 164939\depot 200 200"
,,,,,,,50, 1569522.4179875,0.12630796432495,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1527491.3847765,0.28503894805908,5,"0 2 1 4 3 0","",,,,,,,,,,,,,,,,,
2,6,1114394.4409017, 0.30510115623474, 13,"0 1 2 4 3 0","",25, 1193960.6655276,0.15820789337158,1,"0 1 3 2 4 0","","[[1244,217047,4,20,45,12],[307135,262567,31,44,39,31],[183447,97030],[264350,359723]]","4\1 1244 217047 4 20 45 12\2 307135 262567 31 44 39 31\3 183447 97030\4 264350 359723\depot 200 200"
,,,,,,,50, 1193960.6655276,0.19288492202759,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1193960.6655276,0.13977408409119,4,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,7,1109093.3176198, 0.26748919487, 13,"0 2 1 3 4 0","",25, 1128727.2603002,0.18393898010254,1,"0 1 2 3 4 0","","[[120032,430557,11,23,46,25],[78991,480993,3,7,14,98],[208204,395163],[176148,209447]]","4\1 120032 430557 11 23 46 25\2 78991 480993 3 7 14 98\3 208204 395163\4 176148 209447\depot 200 200"
,,,,,,,50, 1128727.2603002,0.17037987709045,1,"0 1 2 3 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1109093.3176198,0.32181787490845,6,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
2,8,1347423.5178269, 0.34538698196411, 13,"0 1 3 2 4 0","",25, 1347423.5178269,0.15637397766113,1,"0 1 3 2 4 0","","[[112210,164867,48,34,39,35],[435925,317243,12,45,34,83],[152595,434147],[447188,272627]]","4\1 112210 164867 48 34 39 35\2 435925 317243 12 45 34 83\3 152595 434147\4 447188 272627\depot 200 200"
,,,,,,,50, 1347423.5178269,0.13535618782043,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1347423.5178269,0.18398118019104,4,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,9,1680370.8234049, 0.61693501472473, 13,"0 1 3 2 4 0","",25, 0,0.12373280525208,1,"","","[[364704,353473,45,11,27,73],[397541,233693,42,24,27,42],[171259,421050],[10090,283468]]","4\1 364704 353473 45 11 27 73\2 397541 233693 42 24 27 42\3 171259 421050\4 10090 283468\depot 200 200"
,,,,,,,50, 0,0.12315511703491,1,"","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1872155.4787087,0.62000608444214,6,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,10,1372578.0512781, 0.27640891075134, 13,"0 1 2 3 4 0","",25, 1372578.0512781,0.12894892692566,1,"0 1 2 3 4 0","","[[85917,39583,7,31,14,24],[20906,280229,7,32,15,81],[124851,314881],[373535,489555]]","4\1 85917 39583 7 31 14 24\2 20906 280229 7 32 15 81\3 124851 314881\4 373535 489555\depot 200 200"
,,,,,,,50, 1372578.0512781,0.12621307373047,1,"0 1 2 3 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1372578.0512781,0.19571399688721,6,"0 1 2 3 4 0","",,,,,,,,,,,,,,,,,

 Load area 50 x 50 x 50, weight capacity 300
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,path,errors,data,pdp_points.txt
2,1,1316793.7463193, 0.3793408870697, 13,"0 2 1 3 4 0","",25, 1326028.1327927,0.16755986213684,1,"0 2 4 1 3 0","","[[168354,434866,12,11,43,41],[142392,167627,43,13,6,51],[308344,478359],[34466,394260]]","4\1 168354 434866 12 11 43 41\2 142392 167627 43 13 6 51\3 308344 478359\4 34466 394260\depot 200 200"
,,,,,,,50, 1326028.1327927,0.1279079914093,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1326028.1327927,0.15654611587524,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,2,1612611.2857486, 0.25805187225342, 13,"0 1 2 3 4 0","",25, 1697860.7656806,0.1406991481781,1,"0 2 1 3 4 0","","[[17942,491292,41,13,14,77],[174379,332357,21,46,9,15],[356953,306801],[423938,25306]]","4\1 17942 491292 41 13 14 77\2 174379 332357 21 46 9 15\3 356953 306801\4 423938 25306\depot 200 200"
,,,,,,,50, 1697860.7656806,0.13961482048035,1,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1697860.7656806,0.18241190910339,6,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
2,3,1716612.4850215, 0.54595708847046, 13,"0 1 2 3 4 0","",25, 1827480.4929728,0.14401721954346,1,"0 1 3 2 4 0","","[[241666,330041,9,20,38,86],[484479,213424,6,7,6,47],[431108,498887],[166293,449049]]","4\1 241666 330041 9 20 38 86\2 484479 213424 6 7 6 47\3 431108 498887\4 166293 449049\depot 200 200"
,,,,,,,50, 1827480.4929728,0.15366291999817,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1827480.4929728,0.16512489318848,5,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,4,1274488.2600336, 0.34715485572815, 13,"0 2 4 1 3 0","",25, 1274488.2600336,0.1391909122467,1,"0 2 4 1 3 0","","[[490178,264216,18,15,14,97],[206576,192577,45,37,38,19],[446641,50898],[441909,188307]]","4\1 490178 264216 18 15 14 97\2 206576 192577 45 37 38 19\3 446641 50898\4 441909 188307\depot 200 200"
,,,,,,,50, 1274488.2600336,0.14357900619507,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1274488.2600336,0.17199492454529,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,5,1409804.7024989, 0.52542495727539, 13,"0 2 1 3 4 0","",25, 1409804.7024989,0.15212392807007,1,"0 2 1 3 4 0","","[[380938,375914,50,49,7,5],[228045,416000,8,32,32,27],[191352,354326],[322542,181530]]","4\1 380938 375914 50 49 7 5\2 228045 416000 8 32 32 27\3 191352 354326\4 322542 181530\depot 200 200"
,,,,,,,50, 1409804.7024989,0.1227011680603,1,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1409804.7024989,0.14348912239075,6,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
2,6,1105067.1312534, 0.5330798625946, 13,"0 1 3 2 4 0","",25, 1221882.6938843,0.13499402999878,1,"0 1 2 4 3 0","","[[118541,165741,45,50,33,49],[194162,242968,12,20,35,32],[372020,101479],[37112,252958]]","4\1 118541 165741 45 50 33 49\2 194162 242968 12 20 35 32\3 372020 101479\4 37112 252958\depot 200 200"
,,,,,,,50, 1221882.6938843,0.23431301116943,1,"0 1 2 4 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1105067.1312534,0.39633798599243,6,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,7,1550741.5961989, 0.2927131652832, 12,"0 1 3 2 4 0","",25, 1550741.5961989,0.14390802383423,1,"0 1 3 2 4 0","","[[477392,42271,25,9,47,3],[345701,474295,32,47,17,26],[388058,170330],[60971,6599]]","4\1 477392 42271 25 9 47 3\2 345701 474295 32 47 17 26\3 388058 170330\4 60971 6599\depot 200 200"
,,,,,,,50, 1550741.5961989,0.17547988891602,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1550741.5961989,0.18029808998108,5,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,8,1387914.1096406, 0.90277504920959, 13,"0 1 3 2 4 0","",25, 0,0.16936206817627,1,"","","[[336070,116719,50,49,14,61],[262355,281208,48,10,38,23],[23403,167124],[148446,794]]","4\1 336070 116719 50 49 14 61\2 262355 281208 48 10 38 23\3 23403 167124\4 148446 794\depot 200 200"
,,,,,,,50, 0,0.14767503738403,1,"","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1387914.1096406,0.56730389595032,6,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,9,1092205.0832111, 0.35391402244568, 13,"0 1 2 4 3 0","",25, 1229040.3928636,0.13719415664673,1,"0 2 4 1 3 0","","[[209395,416025,9,27,11,46],[215598,99738,21,44,4,62],[233715,40150],[204585,69785]]","4\1 209395 416025 9 27 11 46\2 215598 99738 21 44 4 62\3 233715 40150\4 204585 69785\depot 200 200"
,,,,,,,50, 1229040.3928636,0.14509296417236,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1229040.3928636,0.17604088783264,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,10,1300714.331573, 0.41416478157043, 13,"0 1 3 2 4 0","",25, 1300714.331573,0.27079892158508,1,"0 1 3 2 4 0","","[[156869,212769,42,47,11,32],[317118,438581,24,8,18,42],[114255,482513],[297646,323649]]","4\1 156869 212769 42 47 11 32\2 317118 438581 24 8 18 42\3 114255 482513\4 297646 323649\depot 200 200"
,,,,,,,50, 1300714.331573,0.27479696273804,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1300714.331573,0.25797891616821,4,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,

 Load area 50 x 50 x 50, weight capacity 400
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,path,errors,data,pdp_points.txt
2,1,1109251.1730252, 0.43405699729919, 12,"0 1 3 2 4 0","",25, 1109251.1730252,0.1988091468811,1,"0 1 3 2 4 0","","[[398538,228141,44,21,50,46],[409924,314264,17,13,49,85],[429252,216835],[147435,86120]]","4\1 398538 228141 44 21 50 46\2 409924 314264 17 13 49 85\3 429252 216835\4 147435 86120\depot 200 200"
,,,,,,,50, 1109251.1730252,0.23283100128174,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1109251.1730252,0.1389479637146,5,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
2,2,1746849.7519946, 0.50328397750854, 13,"0 2 4 1 3 0","",25, 1746849.7519946,0.154541015625,1,"0 2 4 1 3 0","","[[429603,236606,39,17,42,14],[283297,361581,13,39,35,100],[99878,456078],[324182,498415]]","4\1 429603 236606 39 17 42 14\2 283297 361581 13 39 35 100\3 99878 456078\4 324182 498415\depot 200 200"
,,,,,,,50, 1746849.7519946,0.13590383529663,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1746849.7519946,0.12673020362854,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,3,930278.69553554, 0.29848718643188, 11,"0 2 4 1 3 0","",25, 930278.69553554,0.13402986526489,1,"0 2 4 1 3 0","","[[184218,389134,21,32,34,58],[2818,13619,40,49,42,93],[231903,238704],[122997,161505]]","4\1 184218 389134 21 32 34 58\2 2818 13619 40 49 42 93\3 231903 238704\4 122997 161505\depot 200 200"
,,,,,,,50, 930278.69553554,0.13407683372498,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 930278.69553554,0.13229012489319,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,4,1471611.6130287, 0.22403311729431, 12,"0 2 1 3 4 0","",25, 1471611.6130287,0.12979102134705,1,"0 2 1 3 4 0","","[[475310,245027,50,44,33,44],[425022,70453,11,42,44,99],[39532,395166],[5175,223750]]","4\1 475310 245027 50 44 33 44\2 425022 70453 11 42 44 99\3 39532 395166\4 5175 223750\depot 200 200"
,,,,,,,50, 1471611.6130287,0.16264700889587,1,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1471611.6130287,0.16069412231445,6,"0 2 1 3 4 0","",,,,,,,,,,,,,,,,,
2,5,1181951.1902956, 0.31640005111694, 13,"0 2 4 1 3 0","",25, 1294805.4087784,0.13162994384766,1,"0 1 3 2 4 0","","[[284299,313776,11,7,47,19],[467600,139925,9,45,34,69],[297573,299799],[323595,272882]]","4\1 284299 313776 11 7 47 19\2 467600 139925 9 45 34 69\3 297573 299799\4 323595 272882\depot 200 200"
,,,,,,,50, 1294805.4087784,0.13539791107178,1,"0 1 3 2 4 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1181951.1902956,0.23281097412109,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
2,6,1045925.9254728, 0.30238914489746, 12,"0 1 3 2 4 0","",25, 1414089.0392744,0.1263120174408,1,"0 2 4 1 3 0","","[[44825,329816,18,29,39,49],[299451,26216,17,15,47,25],[265602,38151],[108078,49901]]","4\1 44825 329816 18 29 39 49\2 299451 26216 17 15 47 25\3 265602 38151\4 108078 49901\depot 200 200"
,,,,,,,50, 1414089.0392744,0.1201319694519,1,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
,,,,,,,100, 1414089.0392744,0.12928199768066,4,"0 2 4 1 3 0","",,,,,,,,,,,,,,,,,
